v;trim;geo;cod-ca;ca;cod-prv;prv;loc-num;loc-imp;loc-pm2;nav-num;nav-imp;nav-pm2
2010;3;Comunidad;19;Melilla;98;MELILLA;45;108894;1136,88;10;268878;688,67
2010;3;Provincia;19;Melilla;52;Melilla;45;108894;1136,88;10;268878;688,67
2010;4;Nacional;99;ESPAÑA;99;ESPAÑA;38127;210653;1746,45;6495;479077;730,82
2010;4;Comunidad;1;Andalucía;98;ANDALUCÍA;6310;158726;1430,71;1196;260948;683,48
2010;4;Provincia;1;Andalucía;4;Almería;529;160457;1182,51;103;250073;500,63
2010;4;Provincia;1;Andalucía;11;Cádiz;777;146327;1519,38;171;204943;603,85
2010;4;Provincia;1;Andalucía;14;Córdoba;673;139745;1275,09;98;174103;427,35
2010;4;Provincia;1;Andalucía;18;Granada;965;135116;1128,85;105;343169;443,65
2010;4;Provincia;1;Andalucía;21;Huelva;297;210927;1590,04;108;122135;644,67
2010;4;Provincia;1;Andalucía;23;Jaén;477;98478;950,41;111;153763;347,80
2010;4;Provincia;1;Andalucía;29;Málaga;1467;188826;1740,98;149;273769;741,00
2010;4;Provincia;1;Andalucía;41;Sevilla;1125;175244;1617,80;351;359100;964,86
2010;4;Comunidad;2;Aragón;98;ARAGÓN;906;146860;1541,82;345;536503;547,92
2010;4;Provincia;2;Aragón;22;Huesca;207;123919;1224,06;56;257662;415,29
2010;4;Provincia;2;Aragón;44;Teruel;107;87045;915,66;26;130239;331,40
2010;4;Provincia;2;Aragón;50;Zaragoza;592;165914;1768,11;263;638782;598,82
2010;4;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;905;159384;1378,60;96;526016;565,72
2010;4;Provincia;3;Principado de Asturias;33;Asturias;905;159384;1378,60;96;526016;565,72
2010;4;Comunidad;4;Illes Balears;98;ILLES BALEARS;890;229439;1953,86;79;591434;1108,14
2010;4;Provincia;4;Illes Balears;7;Illes Balears;890;229439;1953,86;79;591434;1108,14
2010;4;Comunidad;5;Canarias;98;CANARIAS;1560;178880;1659,74;129;618960;828,21
2010;4;Provincia;5;Canarias;35;Las Palmas;806;191737;1778,29;83;587600;725,36
2010;4;Provincia;5;Canarias;38;Santa Cruz de Tenerife;754;165189;1533,49;46;669617;994,35
2010;4;Comunidad;6;Cantabria;98;CANTABRIA;588;128599;1568,24;79;364988;778,38
2010;4;Provincia;6;Cantabria;39;Cantabria;588;128599;1568,24;79;364988;778,38
2010;4;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;2190;164025;1335,10;376;261448;496,62
2010;4;Provincia;7;Castilla y León;5;Ávila;144;109750;1214,29;35;196352;415,62
2010;4;Provincia;7;Castilla y León;9;Burgos;394;160206;1482,15;83;164410;568,67
2010;4;Provincia;7;Castilla y León;24;León;407;157246;1116,07;37;427100;256,00
2010;4;Provincia;7;Castilla y León;34;Palencia;153;87698;1003,39;21;145113;340,58
2010;4;Provincia;7;Castilla y León;37;Salamanca;282;150068;1492,70;35;318290;557,61
2010;4;Provincia;7;Castilla y León;40;Segovia;88;367889;1291,44;25;324140;575,61
2010;4;Provincia;7;Castilla y León;42;Soria;105;115804;1284,51;27;280041;457,33
2010;4;Provincia;7;Castilla y León;47;Valladolid;498;187489;1515,07;101;295849;496,80
2010;4;Provincia;7;Castilla y León;49;Zamora;119;179845;1185,29;12;112500;417,72
2010;4;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;1054;160011;1201,73;516;241856;436,27
2010;4;Provincia;8;Castilla-La Mancha;2;Albacete;338;119696;984,53;119;152563;385,88
2010;4;Provincia;8;Castilla-La Mancha;13;Ciudad Real;260;171296;1309,28;81;179549;358,87
2010;4;Provincia;8;Castilla-La Mancha;16;Cuenca;80;144550;1101,37;41;92521;376,99
2010;4;Provincia;8;Castilla-La Mancha;19;Guadalajara;98;206605;1255,12;69;446494;562,88
2010;4;Provincia;8;Castilla-La Mancha;45;Toledo;278;184219;1364,53;206;245179;446,67
2010;4;Comunidad;9;Cataluña;98;CATALUÑA;5224;267819;1966,42;892;1018002;894,21
2010;4;Provincia;9;Cataluña;8;Barcelona;3723;309166;2204,96;639;1301711;1060,26
2010;4;Provincia;9;Cataluña;17;Girona;498;212722;1560,24;101;598916;667,10
2010;4;Provincia;9;Cataluña;25;Lleida;412;130773;1168,71;69;308366;482,15
2010;4;Provincia;9;Cataluña;43;Tarragona;591;146332;1347,01;83;381267;490,13
2010;4;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;4469;153625;1319,02;668;457033;569,49
2010;4;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;1620;144258;1254,77;174;363840;535,47
2010;4;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;548;147587;1131,49;118;279437;536,66
2010;4;Provincia;10;Comunitat Valenciana;46;Valencia / València;2301;161135;1408,51;376;557841;594,19
2010;4;Comunidad;11;Extremadura;98;EXTREMADURA;651;125527;1040,95;360;158771;275,51
2010;4;Provincia;11;Extremadura;6;Badajoz;407;112018;1005,12;237;184911;294,97
2010;4;Provincia;11;Extremadura;10;Cáceres;244;148137;1100,94;123;73976;212,37
2010;4;Comunidad;12;Galicia;98;GALICIA;2123;172624;1236,13;164;601534;595,63
2010;4;Provincia;12;Galicia;15;A Coruña;829;153945;1314,17;85;557866;732,00
2010;4;Provincia;12;Galicia;27;Lugo;324;225726;1026,69;15;550962;288,15
2010;4;Provincia;12;Galicia;32;Ourense;301;136151;811,80;17;314607;272,64
2010;4;Provincia;12;Galicia;36;Pontevedra;669;183722;1373,50;47;766226;429,84
2010;4;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;4861;388014;3003,65;721;587255;1120,18
2010;4;Provincia;13;Comunidad de Madrid;28;Madrid;4861;388014;3003,65;721;587255;1120,18
2010;4;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;1277;156942;1259,09;189;286576;379,75
2010;4;Provincia;14;Región de Murcia;30;Murcia;1277;156942;1259,09;189;286576;379,75
2010;4;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;751;130497;1415,70;168;412875;697,90
2010;4;Provincia;15;C. Foral de Navarra;31;Navarra;751;130497;1415,70;168;412875;697,90
2010;4;Comunidad;16;País Vasco;98;PAÍS VASCO;2803;250771;2313,76;459;642211;1203,69
2010;4;Provincia;16;País Vasco;1;Araba / Álava;378;167840;1791,80;66;454587;735,79
2010;4;Provincia;16;País Vasco;20;Gipuzkoa;1017;186852;2040,03;168;566731;975,25
2010;4;Provincia;16;País Vasco;48;Bizkaia;1408;315189;2627,87;225;743278;1487,78
2010;4;Comunidad;17;La Rioja;98;LA RIOJA;1482;131980;1339,84;40;213449;445,04
2010;4;Provincia;17;La Rioja;26;La Rioja;1482;131980;1339,84;40;213449;445,04
2010;4;Comunidad;18;Ceuta;98;CEUTA;42;185128;2031,74;7;209375;662,93
2010;4;Provincia;18;Ceuta;51;Ceuta;42;185128;2031,74;7;209375;662,93
2010;4;Comunidad;19;Melilla;98;MELILLA;41;104194;1135,98;11;268990;708,33
2010;4;Provincia;19;Melilla;52;Melilla;41;104194;1135,98;11;268990;708,33
2011;1;Nacional;99;ESPAÑA;99;ESPAÑA;36306;206333;1707,07;6227;567022;689,84
2011;1;Comunidad;1;Andalucía;98;ANDALUCÍA;6013;157861;1388,63;1088;256256;555,17
2011;1;Provincia;1;Andalucía;4;Almería;475;160232;1222,74;100;283798;461,54
2011;1;Provincia;1;Andalucía;11;Cádiz;723;138483;1389,39;167;212008;605,55
2011;1;Provincia;1;Andalucía;14;Córdoba;594;125715;1273,19;79;174571;416,39
2011;1;Provincia;1;Andalucía;18;Granada;981;150856;1134,44;120;378145;464,01
2011;1;Provincia;1;Andalucía;21;Huelva;314;235951;1546,26;91;112897;526,42
2011;1;Provincia;1;Andalucía;23;Jaén;440;92934;911,21;100;137298;322,83
2011;1;Provincia;1;Andalucía;29;Málaga;1356;172725;1692,22;137;251130;736,68
2011;1;Provincia;1;Andalucía;41;Sevilla;1130;183137;1532,52;294;332097;633,77
2011;1;Comunidad;2;Aragón;98;ARAGÓN;946;165313;1576,08;341;494131;560,79
2011;1;Provincia;2;Aragón;22;Huesca;195;130274;1287,35;47;270135;419,99
2011;1;Provincia;2;Aragón;44;Teruel;103;81464;914,83;21;158533;356,07
2011;1;Provincia;2;Aragón;50;Zaragoza;648;187285;1752,84;273;547815;594,17
2011;1;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;880;163223;1431,18;79;458530;517,57
2011;1;Provincia;3;Principado de Asturias;33;Asturias;880;163223;1431,18;79;458530;517,57
2011;1;Comunidad;4;Illes Balears;98;ILLES BALEARS;841;222205;1827,12;67;569639;968,44
2011;1;Provincia;4;Illes Balears;7;Illes Balears;841;222205;1827,12;67;569639;968,44
2011;1;Comunidad;5;Canarias;98;CANARIAS;1486;216941;1728,24;126;633073;851,09
2011;1;Provincia;5;Canarias;35;Las Palmas;816;242215;1757,30;74;656596;748,44
2011;1;Provincia;5;Canarias;38;Santa Cruz de Tenerife;670;185847;1692,49;52;604436;976,05
2011;1;Comunidad;6;Cantabria;98;CANTABRIA;545;121758;1542,96;78;308571;790,90
2011;1;Provincia;6;Cantabria;39;Cantabria;545;121758;1542,96;78;308571;790,90
2011;1;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;2136;151748;1298,65;345;267304;495,60
2011;1;Provincia;7;Castilla y León;5;Ávila;144;104881;1157,43;38;447580;452,86
2011;1;Provincia;7;Castilla y León;9;Burgos;383;153482;1453,20;80;201970;602,80
2011;1;Provincia;7;Castilla y León;24;León;400;135295;1072,57;38;194373;266,38
2011;1;Provincia;7;Castilla y León;34;Palencia;150;118941;1134,09;20;160090;352,71
2011;1;Provincia;7;Castilla y León;37;Salamanca;276;127714;1341,07;35;326288;560,12
2011;1;Provincia;7;Castilla y León;40;Segovia;87;361711;1300,57;19;371940;476,45
2011;1;Provincia;7;Castilla y León;42;Soria;92;62477;897,13;25;336071;386,64
2011;1;Provincia;7;Castilla y León;47;Valladolid;493;181044;1583,63;79;308938;462,49
2011;1;Provincia;7;Castilla y León;49;Zamora;111;142217;1061,01;11;112500;417,72
2011;1;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;1071;150267;1240,74;481;260119;418,43
2011;1;Provincia;8;Castilla-La Mancha;2;Albacete;343;129066;1056,19;113;133880;302,71
2011;1;Provincia;8;Castilla-La Mancha;13;Ciudad Real;240;167797;1333,96;80;220192;413,30
2011;1;Provincia;8;Castilla-La Mancha;16;Cuenca;87;186187;1353,18;43;162924;403,34
2011;1;Provincia;8;Castilla-La Mancha;19;Guadalajara;112;184620;1298,34;62;629420;606,57
2011;1;Provincia;8;Castilla-La Mancha;45;Toledo;289;132896;1320,90;183;221637;423,16
2011;1;Comunidad;9;Cataluña;98;CATALUÑA;4947;255238;1840,78;884;851314;774,17
2011;1;Provincia;9;Cataluña;8;Barcelona;3522;297843;2071,99;627;1072920;905,61
2011;1;Provincia;9;Cataluña;17;Girona;488;193749;1472,67;111;604107;651,56
2011;1;Provincia;9;Cataluña;25;Lleida;388;132920;989,02;59;237419;403,20
2011;1;Provincia;9;Cataluña;43;Tarragona;549;125871;1281,12;87;384329;465,38
2011;1;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;4250;163627;1332,67;687;478482;555,46
2011;1;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;1546;149496;1269,09;175;341757;503,58
2011;1;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;525;148299;1048,38;122;295811;504,25
2011;1;Provincia;10;Comunitat Valenciana;46;Valencia / València;2179;176743;1447,92;390;594061;592,74
2011;1;Comunidad;11;Extremadura;98;EXTREMADURA;633;119073;1013,85;357;139545;291,72
2011;1;Provincia;11;Extremadura;6;Badajoz;386;130112;990,68;227;160583;311,16
2011;1;Provincia;11;Extremadura;10;Cáceres;247;101423;1050,89;130;80256;236,93
2011;1;Comunidad;12;Galicia;98;GALICIA;2029;175547;1265,54;152;1027456;621,28
2011;1;Provincia;12;Galicia;15;A Coruña;801;166421;1324,43;73;618187;783,98
2011;1;Provincia;12;Galicia;27;Lugo;314;223328;1045,73;17;501265;265,04
2011;1;Provincia;12;Galicia;32;Ourense;282;111691;867,15;18;428148;266,90
2011;1;Provincia;12;Galicia;36;Pontevedra;632;182444;1412,07;44;2100437;473,01
2011;1;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;4620;372095;2931,03;662;809928;1143,89
2011;1;Provincia;13;Comunidad de Madrid;28;Madrid;4620;372095;2931,03;662;809928;1143,89
2011;1;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;1264;151929;1266,13;179;250682;384,29
2011;1;Provincia;14;Región de Murcia;30;Murcia;1264;151929;1266,13;179;250682;384,29
2011;1;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;673;127078;1354,08;163;373149;698,73
2011;1;Provincia;15;C. Foral de Navarra;31;Navarra;673;127078;1354,08;163;373149;698,73
2011;1;Comunidad;16;País Vasco;98;PAÍS VASCO;2656;227929;2269,37;472;1497601;1151,16
2011;1;Provincia;16;País Vasco;1;Araba / Álava;396;196001;1920,37;72;272470;685,25
2011;1;Provincia;16;País Vasco;20;Gipuzkoa;957;156590;1975,12;183;556613;972,65
2011;1;Provincia;16;País Vasco;48;Bizkaia;1303;289115;2575,28;217;2803500;1469,89
2011;1;Comunidad;17;La Rioja;98;LA RIOJA;1219;124528;1265,77;53;161578;399,70
2011;1;Provincia;17;La Rioja;26;La Rioja;1219;124528;1265,77;53;161578;399,70
2011;1;Comunidad;18;Ceuta;98;CEUTA;47;158083;1689,41;4;249751;567,19
2011;1;Provincia;18;Ceuta;51;Ceuta;47;158083;1689,41;4;249751;567,19
2011;1;Comunidad;19;Melilla;98;MELILLA;50;145820;946,87;9;259492;745,21
2011;1;Provincia;19;Melilla;52;Melilla;50;145820;946,87;9;259492;745,21
2011;2;Nacional;99;ESPAÑA;99;ESPAÑA;34874;198672;1674,51;6102;558415;678,01
2011;2;Comunidad;1;Andalucía;98;ANDALUCÍA;5736;147138;1339,61;1085;267703;533,46
2011;2;Provincia;1;Andalucía;4;Almería;476;165205;1157,34;78;342505;465,86
2011;2;Provincia;1;Andalucía;11;Cádiz;651;143389;1386,05;174;235274;579,90
2011;2;Provincia;1;Andalucía;14;Córdoba;485;128224;1254,69;85;154422;400,18
2011;2;Provincia;1;Andalucía;18;Granada;992;124920;1055,89;117;336598;458,62
2011;2;Provincia;1;Andalucía;21;Huelva;280;211850;1419,69;84;124553;531,84
2011;2;Provincia;1;Andalucía;23;Jaén;439;89995;891,89;92;137621;366,99
2011;2;Provincia;1;Andalucía;29;Málaga;1330;147046;1649,86;115;253747;644,37
2011;2;Provincia;1;Andalucía;41;Sevilla;1083;176109;1466,66;340;344203;593,73
2011;2;Comunidad;2;Aragón;98;ARAGÓN;860;173082;1681,46;306;659655;583,53
2011;2;Provincia;2;Aragón;22;Huesca;181;111914;1223,80;38;237658;410,59
2011;2;Provincia;2;Aragón;44;Teruel;91;87531;981,77;21;525204;417,11
2011;2;Provincia;2;Aragón;50;Zaragoza;588;203654;1918,63;247;735639;622,56
2011;2;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;842;163395;1421,30;84;450303;517,37
2011;2;Provincia;3;Principado de Asturias;33;Asturias;842;163395;1421,30;84;450303;517,37
2011;2;Comunidad;4;Illes Balears;98;ILLES BALEARS;842;226099;1773,30;63;568143;1013,06
2011;2;Provincia;4;Illes Balears;7;Illes Balears;842;226099;1773,30;63;568143;1013,06
2011;2;Comunidad;5;Canarias;98;CANARIAS;1558;203713;1894,14;123;576056;781,83
2011;2;Provincia;5;Canarias;35;Las Palmas;817;229578;1710,10;68;576320;677,62
2011;2;Provincia;5;Canarias;38;Santa Cruz de Tenerife;741;177798;2078,52;55;575762;897,13
2011;2;Comunidad;6;Cantabria;98;CANTABRIA;561;126153;1571,32;71;266734;687,02
2011;2;Provincia;6;Cantabria;39;Cantabria;561;126153;1571,32;71;266734;687,02
2011;2;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;1976;137853;1262,74;356;237663;489,54
2011;2;Provincia;7;Castilla y León;5;Ávila;136;93107;1023,53;46;264165;368,58
2011;2;Provincia;7;Castilla y León;9;Burgos;350;158183;1435,89;67;212116;536,19
2011;2;Provincia;7;Castilla y León;24;León;372;106920;1049,78;38;221234;457,64
2011;2;Provincia;7;Castilla y León;34;Palencia;137;121107;1068,20;32;149198;290,98
2011;2;Provincia;7;Castilla y León;37;Salamanca;244;130301;1306,63;31;253173;504,42
2011;2;Provincia;7;Castilla y León;40;Segovia;84;122009;1260,40;18;263804;435,41
2011;2;Provincia;7;Castilla y León;42;Soria;71;54606;769,90;27;208116;356,00
2011;2;Provincia;7;Castilla y León;47;Valladolid;470;188989;1578,01;91;272624;560,51
2011;2;Provincia;7;Castilla y León;49;Zamora;112;141629;1009,91;6;125000;270,46
2011;2;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;1032;140634;1202,72;446;275542;429,26
2011;2;Provincia;8;Castilla-La Mancha;2;Albacete;318;130893;1082,51;98;156401;375,31
2011;2;Provincia;8;Castilla-La Mancha;13;Ciudad Real;230;155329;1158,18;80;226506;380,12
2011;2;Provincia;8;Castilla-La Mancha;16;Cuenca;82;170267;1451,41;45;209413;358,63
2011;2;Provincia;8;Castilla-La Mancha;19;Guadalajara;119;173815;1327,06;59;640239;603,62
2011;2;Provincia;8;Castilla-La Mancha;45;Toledo;283;112687;1246,57;164;222600;421,84
2011;2;Comunidad;9;Cataluña;98;CATALUÑA;4952;243878;1793,52;881;789500;767,06
2011;2;Provincia;9;Cataluña;8;Barcelona;3571;279653;1984,26;603;1005210;910,78
2011;2;Provincia;9;Cataluña;17;Girona;483;190686;1567,28;125;579655;630,53
2011;2;Provincia;9;Cataluña;25;Lleida;387;132162;1005,50;62;291031;439,38
2011;2;Provincia;9;Cataluña;43;Tarragona;511;129080;1243,26;91;392431;493,57
2011;2;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;4087;167842;1349,59;686;542236;540,33
2011;2;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;1467;151435;1261,53;182;417226;477,57
2011;2;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;539;154636;1041,08;127;431952;513,66
2011;2;Provincia;10;Comunitat Valenciana;46;Valencia / València;2081;182386;1495,76;377;627711;573,22
2011;2;Comunidad;11;Extremadura;98;EXTREMADURA;584;116082;955,92;299;113346;289,91
2011;2;Provincia;11;Extremadura;6;Badajoz;362;123274;953,60;189;123441;310,26
2011;2;Provincia;11;Extremadura;10;Cáceres;222;103967;959,82;110;88111;239,04
2011;2;Comunidad;12;Galicia;98;GALICIA;1927;153592;1250,88;144;983705;491,44
2011;2;Provincia;12;Galicia;15;A Coruña;748;167731;1312,76;58;355510;417,49
2011;2;Provincia;12;Galicia;27;Lugo;250;104317;948,53;10;220000;270,95
2011;2;Provincia;12;Galicia;32;Ourense;274;114828;951,28;17;382166;216,53
2011;2;Provincia;12;Galicia;36;Pontevedra;655;168690;1391,23;59;1634537;597,53
2011;2;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;4253;360458;2805,65;679;771427;1148,49
2011;2;Provincia;13;Comunidad de Madrid;28;Madrid;4253;360458;2805,65;679;771427;1148,49
2011;2;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;1144;153362;1243,51;186;285713;372,60
2011;2;Provincia;14;Región de Murcia;30;Murcia;1144;153362;1243,51;186;285713;372,60
2011;2;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;634;122049;1331,54;150;307486;682,65
2011;2;Provincia;15;C. Foral de Navarra;31;Navarra;634;122049;1331,54;150;307486;682,65
2011;2;Comunidad;16;País Vasco;98;PAÍS VASCO;2567;219603;2193,83;456;1440083;1115,23
2011;2;Provincia;16;País Vasco;1;Araba / Álava;393;187968;1995,74;72;279285;672,19
2011;2;Provincia;16;País Vasco;20;Gipuzkoa;909;144635;1830,02;174;466579;996,82
2011;2;Provincia;16;País Vasco;48;Bizkaia;1265;284346;2519,76;210;2689941;1349,58
2011;2;Comunidad;17;La Rioja;98;LA RIOJA;1224;122652;1250,92;70;153235;452,80
2011;2;Provincia;17;La Rioja;26;La Rioja;1224;122652;1250,92;70;153235;452,80
2011;2;Comunidad;18;Ceuta;98;CEUTA;46;150906;1634,88;5;301037;875,53
2011;2;Provincia;18;Ceuta;51;Ceuta;46;150906;1634,88;5;301037;875,53
2011;2;Comunidad;19;Melilla;98;MELILLA;49;164576;985,41;12;237947;883,54
2011;2;Provincia;19;Melilla;52;Melilla;49;164576;985,41;12;237947;883,54
2011;3;Nacional;99;ESPAÑA;99;ESPAÑA;32070;187052;1600,01;5733;543168;649,68
2011;3;Comunidad;1;Andalucía;98;ANDALUCÍA;5261;143790;1298,33;993;284277;541,78
2011;3;Provincia;1;Andalucía;4;Almería;438;136393;1153,29;87;376047;457,00
2011;3;Provincia;1;Andalucía;11;Cádiz;620;142338;1366,08;163;260946;637,96
2011;3;Provincia;1;Andalucía;14;Córdoba;432;149203;1263,95;81;149793;396,42
2011;3;Provincia;1;Andalucía;18;Granada;953;110867;998,49;116;326660;466,58
2011;3;Provincia;1;Andalucía;21;Huelva;260;202134;1333,21;68;125981;428,39
2011;3;Provincia;1;Andalucía;23;Jaén;392;95680;880,36;85;121099;355,35
2011;3;Provincia;1;Andalucía;29;Málaga;1188;148482;1588,98;97;257891;617,24
2011;3;Provincia;1;Andalucía;41;Sevilla;978;174074;1424,10;296;372292;625,40
2011;3;Comunidad;2;Aragón;98;ARAGÓN;844;171085;1581,60;263;588504;511,21
2011;3;Provincia;2;Aragón;22;Huesca;174;107858;1092,51;23;218893;369,32
2011;3;Provincia;2;Aragón;44;Teruel;85;92582;824,00;22;565073;410,45
2011;3;Provincia;2;Aragón;50;Zaragoza;585;200641;1830,57;218;637696;536,83
2011;3;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;744;152706;1342,62;87;438625;600,98
2011;3;Provincia;3;Principado de Asturias;33;Asturias;744;152706;1342,62;87;438625;600,98
2011;3;Comunidad;4;Illes Balears;98;ILLES BALEARS;767;235827;1666,65;67;406710;1142,83
2011;3;Provincia;4;Illes Balears;7;Illes Balears;767;235827;1666,65;67;406710;1142,83
2011;3;Comunidad;5;Canarias;98;CANARIAS;1492;192726;1921,57;125;534338;735,01
2011;3;Provincia;5;Canarias;35;Las Palmas;783;221155;1750,83;70;491267;651,49
2011;3;Provincia;5;Canarias;38;Santa Cruz de Tenerife;709;162582;2102,61;55;581075;825,63
2011;3;Comunidad;6;Cantabria;98;CANTABRIA;509;118119;1490,22;59;245746;700,44
2011;3;Provincia;6;Cantabria;39;Cantabria;509;118119;1490,22;59;245746;700,44
2011;3;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;1778;123344;1218,68;315;225636;472,99
2011;3;Provincia;7;Castilla y León;5;Ávila;135;101218;1025,20;49;224536;315,96
2011;3;Provincia;7;Castilla y León;9;Burgos;304;165046;1443,08;70;213195;496,43
2011;3;Provincia;7;Castilla y León;24;León;335;101178;1024,26;31;232156;416,67
2011;3;Provincia;7;Castilla y León;34;Palencia;122;113299;1079,98;36;202157;286,11
2011;3;Provincia;7;Castilla y León;37;Salamanca;229;123183;1147,19;21;314708;486,19
2011;3;Provincia;7;Castilla y León;40;Segovia;73;108417;1188,24;15;161375;373,76
2011;3;Provincia;7;Castilla y León;42;Soria;68;49799;757,28;25;198259;308,74
2011;3;Provincia;7;Castilla y León;47;Valladolid;415;136411;1535,36;66;223789;598,03
2011;3;Provincia;7;Castilla y León;49;Zamora;97;116533;922,41;0;0;0,00
2011;3;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;904;140727;1099,52;384;253664;406,86
2011;3;Provincia;8;Castilla-La Mancha;2;Albacete;278;153430;1028,12;85;167753;376,88
2011;3;Provincia;8;Castilla-La Mancha;13;Ciudad Real;183;123080;878,96;76;219207;336,48
2011;3;Provincia;8;Castilla-La Mancha;16;Cuenca;66;186400;1477,75;46;287901;318,45
